,loss,mae,val_loss,val_mae,learning_rate
0,0.027581041678786278,0.12553013861179352,0.012241189368069172,0.09874479472637177,0.0010000000474974513
1,0.011278892867267132,0.08462567627429962,0.020158516243100166,0.12380553781986237,0.0010000000474974513
2,0.009486393071711063,0.07861726731061935,0.01723688468337059,0.11381927132606506,0.0010000000474974513
3,0.009866740554571152,0.0801565870642662,0.015329142101109028,0.10689788311719894,0.0010000000474974513
4,0.010591738857328892,0.08501754701137543,0.015913698822259903,0.10877092182636261,0.0010000000474974513
5,0.011381756514310837,0.08649082481861115,0.01637645997107029,0.11057094484567642,0.0010000000474974513
6,0.011740192770957947,0.08843091875314713,0.015773266553878784,0.10860203206539154,0.0010000000474974513
7,0.013918450102210045,0.09675876051187515,0.013462097384035587,0.10068719834089279,0.0010000000474974513
8,0.01723841018974781,0.1060243472456932,0.034440286457538605,0.17199856042861938,0.0005000000237487257
9,0.014959210529923439,0.09900400042533875,0.029416417703032494,0.15868858993053436,0.0005000000237487257
10,0.018248364329338074,0.11081013828516006,0.0304411593824625,0.16181586682796478,0.0005000000237487257
11,0.019985273480415344,0.11690976470708847,0.02659991756081581,0.15170863270759583,0.0005000000237487257
12,0.020558809861540794,0.12008111923933029,0.028365936130285263,0.15829157829284668,0.0005000000237487257
13,0.019850963726639748,0.11689680814743042,0.02424786239862442,0.14667844772338867,0.0005000000237487257
14,0.019468000158667564,0.11640956252813339,0.024908455088734627,0.1502075493335724,0.0005000000237487257
15,0.021515268832445145,0.1256716251373291,0.03881297633051872,0.19340737164020538,0.0002500000118743628
