,loss,mae,val_loss,val_mae,learning_rate
0,0.006022723391652107,0.056841734796762466,0.09144526720046997,0.2283751666545868,0.0010000000474974513
1,0.009848007000982761,0.06927050650119781,0.09711339324712753,0.22580185532569885,0.0010000000474974513
2,0.011719277128577232,0.07235796004533768,0.06174592673778534,0.23209142684936523,0.0010000000474974513
3,0.008278238587081432,0.0727422907948494,0.04838838055729866,0.18483585119247437,0.0010000000474974513
4,0.009341428987681866,0.08001754432916641,0.058792583644390106,0.22496280074119568,0.0010000000474974513
5,0.0062762475572526455,0.06586936116218567,0.04268307611346245,0.16990742087364197,0.0010000000474974513
6,0.00448027765378356,0.05513742193579674,0.039644062519073486,0.12177242338657379,0.0010000000474974513
7,0.0025472671259194613,0.04163527861237526,0.03806604444980621,0.10617011785507202,0.0010000000474974513
8,0.0015336426440626383,0.029218491166830063,0.03811957687139511,0.13267070055007935,0.0010000000474974513
9,0.0020958594977855682,0.03721147030591965,0.04003886505961418,0.10984218120574951,0.0010000000474974513
10,0.0010435008443892002,0.025151599198579788,0.03563700243830681,0.10017020255327225,0.0010000000474974513
11,0.0014415187761187553,0.027392221614718437,0.038367755711078644,0.1425304412841797,0.0010000000474974513
12,0.0021672321017831564,0.037453580647706985,0.039154913276433945,0.1068384051322937,0.0010000000474974513
13,0.0010987614514306188,0.02619297429919243,0.042141832411289215,0.11174872517585754,0.0010000000474974513
14,0.0009884188184514642,0.024365540593862534,0.03627395257353783,0.10103515535593033,0.0010000000474974513
15,0.0012587636010721326,0.026456285268068314,0.038416072726249695,0.13221503794193268,0.0010000000474974513
16,0.0017209562938660383,0.033159494400024414,0.04339410364627838,0.11806382983922958,0.0010000000474974513
17,0.0013197348453104496,0.02896592952311039,0.04278634861111641,0.1120997965335846,0.0010000000474974513
18,0.0008471445180475712,0.021267162635922432,0.042098239064216614,0.10738522559404373,0.0005000000237487257
19,0.0008583371527493,0.02215263433754444,0.038953300565481186,0.12057625502347946,0.0005000000237487257
20,0.0008268489618785679,0.022927608340978622,0.037469714879989624,0.10539603978395462,0.0005000000237487257
21,0.0005849937442690134,0.017956241965293884,0.038932740688323975,0.1080305427312851,0.0005000000237487257
22,0.0007286716136150062,0.020880891010165215,0.04176698625087738,0.10370703786611557,0.0005000000237487257
23,0.0005819186335429549,0.017551332712173462,0.04051526263356209,0.10237450897693634,0.0005000000237487257
24,0.0005000096862204373,0.016592931002378464,0.041470423340797424,0.10651879757642746,0.0005000000237487257
25,0.0005298102041706443,0.017419850453734398,0.04062467813491821,0.10279925167560577,0.0002500000118743628
