,loss,mae,val_loss,val_mae,learning_rate
0,0.017085673287510872,0.10205212235450745,0.025877416133880615,0.1529029756784439,0.0010000000474974513
1,0.01800849474966526,0.11077658087015152,0.016126636415719986,0.11957653611898422,0.0010000000474974513
2,0.017828579992055893,0.11033594608306885,0.012020858004689217,0.1014152318239212,0.0010000000474974513
3,0.02829670161008835,0.13549691438674927,0.0019601117819547653,0.03935353085398674,0.0010000000474974513
4,0.03125028684735298,0.13289257884025574,0.0014770104316994548,0.031574077904224396,0.0010000000474974513
5,0.03034094162285328,0.13181008398532867,0.0010808591032400727,0.024887843057513237,0.0010000000474974513
6,0.02893664687871933,0.13184261322021484,0.0020903099793940783,0.03461609035730362,0.0010000000474974513
7,0.025912445038557053,0.1265650987625122,0.004536704625934362,0.059594761580228806,0.0010000000474974513
8,0.027226310223340988,0.1335117369890213,0.0030418052338063717,0.046718087047338486,0.0010000000474974513
9,0.024639155715703964,0.12723511457443237,0.0027409095782786608,0.04391392692923546,0.0010000000474974513
10,0.02159806899726391,0.1185295581817627,0.0029170445632189512,0.046180304139852524,0.0010000000474974513
11,0.01763075403869152,0.1063806340098381,0.0015399304684251547,0.03121025301516056,0.0010000000474974513
12,0.015450717881321907,0.09655313938856125,0.0014782770304009318,0.030198192223906517,0.0010000000474974513
13,0.010603680275380611,0.07715632021427155,0.0030747982673346996,0.04764488711953163,0.0005000000237487257
14,0.00537361204624176,0.055335450917482376,0.001386141637340188,0.027157509699463844,0.0005000000237487257
15,0.003864922793582082,0.0439164862036705,0.001316449954174459,0.02595590054988861,0.0005000000237487257
16,0.003551975591108203,0.042373087257146835,0.0011446092976257205,0.024069102481007576,0.0005000000237487257
17,0.003307946491986513,0.040798693895339966,0.0011106985621154308,0.023198701441287994,0.0005000000237487257
18,0.003158672247081995,0.04022771492600441,0.0010767255444079638,0.02298741787672043,0.0005000000237487257
19,0.0031671831384301186,0.04045093059539795,0.0009914877591654658,0.021904604509472847,0.0005000000237487257
20,0.00272581959143281,0.03698224201798439,0.001046451972797513,0.023136572912335396,0.0002500000118743628
21,0.0026508138980716467,0.03712206706404686,0.0010343148605898023,0.02267417497932911,0.0002500000118743628
22,0.002538768807426095,0.035906318575143814,0.001002802629955113,0.022038426250219345,0.0002500000118743628
23,0.0024532123934477568,0.03484775498509407,0.0009872197406366467,0.021872354671359062,0.0002500000118743628
24,0.0022463954519480467,0.03339007496833801,0.0009647750412113965,0.021525368094444275,0.0002500000118743628
25,0.002307928167283535,0.034005749970674515,0.0009223568486049771,0.020906861871480942,0.0002500000118743628
26,0.0023071416653692722,0.0338093638420105,0.0008901203400455415,0.02057163044810295,0.0002500000118743628
27,0.002067208755761385,0.032530151307582855,0.0008546169847249985,0.019863486289978027,0.0002500000118743628
28,0.0019947660621255636,0.03213857114315033,0.0008026372524909675,0.019173869863152504,0.0002500000118743628
29,0.002177894813939929,0.03378511220216751,0.0007835503784008324,0.01890549436211586,0.0002500000118743628
30,0.0020769548136740923,0.032639794051647186,0.0007512005395255983,0.01849677972495556,0.0002500000118743628
31,0.002144872909411788,0.0333499051630497,0.0007191558252088726,0.018038567155599594,0.0002500000118743628
32,0.0021045643370598555,0.03277246654033661,0.0007113537285476923,0.017990227788686752,0.0002500000118743628
33,0.0021035533864051104,0.03378012776374817,0.0006991533446125686,0.017933566123247147,0.0002500000118743628
34,0.001984595786780119,0.0323236808180809,0.0007075266912579536,0.017858820036053658,0.0002500000118743628
35,0.00215089856646955,0.033259060233831406,0.0006736909854225814,0.017655078321695328,0.0002500000118743628
36,0.00180429732427001,0.030567863956093788,0.0007163254776969552,0.018115617334842682,0.0002500000118743628
37,0.002067118650302291,0.03277497738599777,0.0006818569381721318,0.017682135105133057,0.0002500000118743628
38,0.0018088282085955143,0.03056446835398674,0.0006994394934736192,0.01803656294941902,0.0001250000059371814
39,0.0018478456186130643,0.030303552746772766,0.0007110333535820246,0.018223026767373085,0.0001250000059371814
40,0.0016896710731089115,0.029803646728396416,0.0007198246312327683,0.018207209184765816,0.0001250000059371814
41,0.0017281337641179562,0.029749730601906776,0.0007289466448128223,0.018463287502527237,0.0001250000059371814
42,0.0016340480651706457,0.029479151591658592,0.000725924561265856,0.01862497627735138,0.0001250000059371814
43,0.001689277938567102,0.029759669676423073,0.0007184040732681751,0.018006911501288414,0.0001250000059371814
44,0.0015806055162101984,0.02873304858803749,0.0007047801045700908,0.018018057569861412,0.0001250000059371814
45,0.0015765371499583125,0.028559669852256775,0.0007015804294496775,0.017973870038986206,6.25000029685907e-05
46,0.0017652161186560988,0.029599279165267944,0.000698240241035819,0.01792963221669197,6.25000029685907e-05
47,0.0016657067462801933,0.029478449374437332,0.0006961802137084305,0.017934253439307213,6.25000029685907e-05
48,0.00152758345939219,0.028348347172141075,0.0006923263426870108,0.017873799428343773,6.25000029685907e-05
49,0.0016192033654078841,0.029131628572940826,0.0006865314207971096,0.01779615692794323,6.25000029685907e-05
50,0.0015273813623934984,0.028371816501021385,0.0006891742814332247,0.01786990649998188,6.25000029685907e-05
