Date,Open,High,Low,Close,Volume
2018-01-01,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-02,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-03,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-04,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-05,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-08,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-09,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-10,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-11,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-12,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-15,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-16,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-17,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-18,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-19,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-22,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-23,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-24,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-25,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-26,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-29,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-30,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-01-31,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-02-01,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-02-02,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-02-05,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-02-06,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-02-07,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
2018-02-08,994.963623046875,994.963623046875,994.963623046875,994.963623046875,0
