Date,Open,High,Low,Close,Volume
2018-01-02,4.828970860094172,4.920726156807734,4.797399691428624,4.917026042938232,355616000
2018-01-03,5.034187351222553,5.270974459812394,5.025554534443815,5.240635871887207,914704000
2018-01-04,5.321785372687156,5.378268934306695,5.246062624210568,5.268261432647705,583268000
2018-01-05,5.2830597559180745,5.350149201078348,5.206350484280392,5.3129048347473145,580124000
2018-01-08,5.4362330697756915,5.5496932390679286,5.391341943052711,5.4756975173950195,881216000
2018-01-09,5.481122714718078,5.520587155055783,5.392820994178467,5.474216461181641,497000000
2018-01-10,5.3819687309479125,5.520587793610505,5.327705236820333,5.517134666442871,582664000
2018-01-11,5.549692747751451,5.581017879622063,5.50554164801738,5.527000904083252,406032000
2018-01-12,5.515160945900337,5.549445696076352,5.4594174121772205,5.499868392944336,359916000
2018-01-16,5.526261070695698,5.611602710580234,5.344724433307752,5.429079532623291,702348000
2018-01-17,5.4436319805253985,5.5526524741965835,5.349904041570919,5.542786598205566,538408000
2018-01-18,5.523546680544163,5.590143098878564,5.4924685401694004,5.535879611968994,408632000
2018-01-19,5.625905949036785,5.699901630187047,5.599020967597279,5.675729751586914,609380000
2018-01-22,5.683624864195454,5.7657603578654495,5.626154764467906,5.764033794403076,550944000
2018-01-23,5.817309810335952,5.915477864876936,5.798811120688782,5.892786026000977,475228000
2018-01-24,5.895993134251916,5.931757932087007,5.760580690221696,5.816077709197998,579972000
2018-01-25,5.870340746651141,5.913505300502726,5.814844202411313,5.829643249511719,409884000
2018-01-26,5.873301028435057,6.002053730327495,5.860475061745394,6.00180721282959,516356000
2018-01-29,5.987255972473869,6.119708817632993,5.934719036455375,6.088630199432373,455116000
2018-01-30,5.947049662011899,6.0780224204722435,5.880453248465312,5.98676061630249,570832000
2018-01-31,6.061990289415672,6.1483189276848345,6.029432103138454,6.062730312347412,478576000
2018-02-01,5.883167169125468,6.089862691392032,5.871821247817131,5.932004451751709,519224000
2018-02-02,5.845675126777659,5.8696004931332375,5.7018764111837035,5.7598395347595215,718464000
2018-02-05,5.599024615541671,5.752689271498757,5.0563876987174705,5.2709760665893555,1165204000
2018-02-06,5.041587188137092,5.566957843669648,5.0317208428353695,5.563998222351074,1114800000
2018-02-07,5.662657969467932,5.795603788591824,5.591621899817405,5.643418788909912,802932000
2018-02-08,5.768719942226253,5.801771162611393,5.364948763250677,5.3651957511901855,1144000000
2018-02-09,5.876507348422898,5.8922929356700235,5.365195739853088,5.724322319030762,1674604000
2018-02-12,5.80522438135887,5.808184473054197,5.550432089372135,5.624427795410156,1093172000
2018-02-13,5.588170821061631,5.78401347206117,5.555859147674528,5.737889289855957,625524000
2018-02-14,5.697682910832602,5.983553761267112,5.686583509903939,5.954695224761963,744988000
2018-02-15,6.037818090864681,6.126119805426468,5.957162652265348,6.079995632171631,698900000
2018-02-16,6.05286503380497,6.166325191511204,6.00526080761794,6.014387130737305,637656000
2018-02-20,6.0368287253735025,6.212445531938183,6.033128612637311,6.143629550933838,686240000
2018-02-21,6.208009468399191,6.214915722242447,5.953216687815489,5.956916332244873,892292000
2018-02-22,5.990728629474634,6.062302201323417,5.911010217415333,5.976413726806641,534364000
2018-02-23,6.036140867773988,6.069706439971924,5.985545603419587,6.069706439971924,415300000
2018-02-26,6.115859928993064,6.12030235551838,6.023554242568354,6.085749626159668,469312000
2018-02-27,6.059093516110488,6.143254823898359,6.049961993267326,6.072915077209473,455436000
2018-02-28,6.083774581187836,6.123263547506034,5.961111926603054,5.97271203994751,523116000
2018-03-01,5.97049105070678,6.024294924446665,5.630145243043967,5.731089115142822,1040120000
2018-03-02,5.623728538870598,5.8443736337607515,5.4753979844928695,5.837956428527832,913428000
2018-03-05,5.78785445140607,5.855479417365354,5.664697975165996,5.815990447998047,620776000
2018-03-06,5.901137596851519,5.995911392079758,5.858193360641316,5.976660251617432,636808000
2018-03-07,5.873989543534866,6.020839588107905,5.8727557192066815,5.96876335144043,581208000
2018-03-08,5.9961593222988165,5.9961593222988165,5.9082960537172715,5.952474594116211,411912000
2018-03-09,5.999860572775875,6.0677322060541785,5.983818503411695,6.054898738861084,505524000
2018-03-12,6.096114908568405,6.244198290359063,6.087970068367301,6.164233207702637,605060000
