Date,Open,High,Low,Close,Volume
2025-02-07,185.85,186.45,179.11,184.92,1696390
2025-02-10,186.4,188.0,181.61,186.31,989413
2025-02-11,187.9,195.1,187.9,192.01,2989777
2025-02-12,192.01,193.88,189.0,190.01,590802
2025-02-13,190.0,191.0,186.6,188.03,613021
2025-02-14,186.4,191.0,186.4,189.36,917029
2025-02-17,191.0,191.1,186.0,186.81,430433
2025-02-18,188.0,189.4,185.9,188.76,463427
2025-02-19,189.0,189.8,187.0,188.75,320405
2025-02-20,188.6,192.93,187.5,190.16,2405895
2025-02-21,190.98,192.0,186.06,189.52,525426
2025-02-24,189.51,190.48,186.0,188.48,357702
2025-02-25,189.1,190.8,184.99,185.82,830267
2025-02-26,186.95,186.95,182.75,184.49,665479
2025-02-27,184.8,185.7,182.1,184.69,674728
2025-02-28,185.49,194.0,181.26,187.09,4164093
2025-03-03,188.5,190.5,171.49,174.28,3100939
2025-03-04,175.55,180.49,162.4,178.86,3869040
2025-03-05,180.0,180.49,173.5,174.6,1453418
2025-03-06,176.0,179.6,175.0,177.0,1709845
2025-03-07,179.83,179.83,175.81,177.92,737486
2025-03-10,177.98,177.98,174.5,175.73,410598
2025-03-11,178.45,178.45,170.56,173.83,515439
2025-03-12,174.99,178.33,171.5,175.36,2485273
2025-03-13,176.0,178.62,175.4,176.32,1971372
2025-03-14,175.55,181.16,175.5,180.1,1654557
2025-03-17,181.0,184.45,180.05,180.86,953385
2025-03-18,182.0,185.1,180.0,183.86,1420144
2025-03-19,185.0,185.29,182.9,184.71,743930
2025-03-20,185.15,185.53,181.4,182.14,580446
2025-03-21,181.5,182.9,178.0,179.61,578169
2025-03-24,179.61,179.61,176.0,176.89,490847
2025-03-25,176.85,177.5,176.31,176.82,344020
2025-03-26,177.2,180.5,175.0,175.89,737232
2025-03-27,175.5,177.0,172.5,173.68,527457
2025-04-03,174.0,179.0,174.0,177.56,645066
2025-04-04,177.9,178.57,174.4,175.55,888011
2025-04-07,174.55,174.55,158.0,165.36,1457303
2025-04-08,167.27,170.0,162.07,164.38,1298640
2025-04-09,164.38,164.38,155.8,157.41,1594874
2025-04-10,164.37,173.15,163.15,173.15,3617190
2025-04-11,174.52,174.52,168.5,170.57,1731782
2025-04-14,174.45,176.0,166.66,173.79,1765625
2025-04-15,174.04,181.7,174.0,180.36,2409461
2025-04-16,181.0,182.5,176.01,177.45,1677284
2025-04-17,177.01,185.49,177.01,183.77,3270359
2025-04-18,184.0,184.95,181.0,181.39,1125728
2025-04-21,182.0,182.85,177.02,180.17,900386
2025-04-22,180.17,185.0,179.0,182.71,2573921
2025-04-23,183.7,184.25,177.75,178.16,1157458
2025-04-24,175.0,177.95,167.5,168.51,1561702
2025-04-25,168.05,170.9,164.0,166.94,1315209
2025-04-28,167.5,170.0,158.0,164.58,819277
2025-04-29,164.6,168.0,152.0,160.28,4442080
2025-04-30,159.99,159.99,149.01,152.12,1444665
2025-05-02,157.0,159.0,154.0,155.38,824246
2025-05-05,158.0,158.0,154.0,156.12,461004
2025-05-06,157.2,159.0,152.0,153.32,945764
2025-05-07,140.08,145.8,138.05,140.75,2270393
2025-05-08,142.0,145.75,126.68,127.27,3335096
2025-05-09,129.75,140.0,116.5,136.59,2697335
2025-05-12,150.25,150.25,150.25,150.25,272474
2025-05-13,162.0,162.0,153.06,154.88,2907292
2025-05-14,155.8,157.0,153.2,154.96,778814
2025-05-15,156.0,163.5,155.0,159.45,2460386
2025-05-16,159.7,163.0,158.35,159.96,1440499
2025-05-19,162.0,162.0,157.0,158.08,491207
2025-05-20,158.5,158.5,155.0,156.09,617845
2025-05-21,156.0,162.0,155.1,160.53,2406702
2025-05-22,162.1,166.4,161.1,164.83,4369672
2025-05-23,165.18,167.9,162.05,162.82,1669807
2025-05-26,162.0,162.0,158.5,159.26,604373
2025-05-27,159.0,159.9,157.2,157.65,507980
2025-05-29,157.0,159.99,157.0,158.12,611994
2025-05-30,158.33,159.0,155.8,156.12,1149178
2025-06-02,155.85,157.25,154.0,154.48,498036
2025-06-03,154.48,155.5,151.5,152.87,605016
2025-06-04,152.91,156.8,151.5,155.75,1671659
2025-06-05,157.48,159.23,156.12,158.12,1967140
