Date,Open,High,Low,Close,Volume
2018-01-02,176.13325029759054,179.99930903816085,176.00439226107548,179.8406982421875,18151900
2018-01-03,180.29673267405926,183.17148201579,179.75151741932805,183.06243896484375,16886600
2018-01-04,183.29043309694796,184.58904220774693,182.49740922520243,182.72540283203125,13880900
2018-01-05,183.97442366501062,185.27301761188517,183.3201653765827,185.2234649658203,13574500
2018-01-08,185.57039096893325,187.25558917125224,184.70796929869047,186.6409912109375,17994700
2018-01-09,187.05733464377002,187.15647017887486,185.47127196380572,186.23455810546875,12393100
2018-01-10,185.31265942183705,186.25438649267394,184.01406560430883,186.20481872558594,10529900
2018-01-11,186.75994247751348,186.75994247751348,185.74883262776623,186.13543701171875,9588600
2018-01-12,176.50996931999322,179.900196098337,175.8557110489199,177.80856323242188,77551300
2018-01-16,179.920024921805,180.16784864759262,176.49013790148217,176.83709716796875,36183800
2018-01-17,177.69952368356135,177.7590140851603,174.26965169674097,176.05398559570312,27992400
2018-01-18,176.57935691632113,179.4045381703737,175.5384942960032,178.2348175048828,23304900
2018-01-19,179.27566551601325,180.78242267833858,178.60157720574531,179.71182250976562,26826500
2018-01-22,179.22612252990405,183.77616253090503,178.8395181205241,183.75633239746094,21059500
2018-01-23,184.43042955325888,187.89996189858664,183.93478207535492,187.7017059326172,25678800
2018-01-24,188.2369925841679,189.000293911204,184.89633352933782,184.9260711669922,24334500
2018-01-25,186.3138559363235,186.9780216418481,184.97561702255004,185.8479461669922,17377700
2018-01-26,186.1155950445878,188.34600830078125,185.18377553073591,188.34600830078125,17759200
2018-01-29,187.10691408254664,187.19612699413045,184.0140788066284,184.36102294921875,20453200
2018-01-30,185.98672099630113,186.54184365059888,180.2570384022226,185.49107360839844,20858600
2018-01-31,186.73018878931038,188.17748579191672,183.60761635090384,185.26307678222656,43275100
2018-02-01,186.58154732869892,193.6197479250521,186.25441816144698,191.40914916992188,54211300
2018-02-02,190.36828520540675,192.51940866694005,188.32621992490803,188.6236114501953,26677500
2018-02-05,185.30275408797968,188.95072729752363,179.03777799305453,179.68211364746094,33128200
2018-02-06,177.0155357600023,184.15285594249758,176.1927591862232,183.6968536376953,37758500
2018-02-07,182.54693767366223,183.4688497349977,178.3835023950745,178.6114959716797,27601900
2018-02-08,179.43428361007963,180.25706018855595,169.98724446493733,170.0863800048828,38478300
2018-02-09,173.2386807305524,175.3600510823487,165.7246640309483,174.57693481445312,39887600
2018-02-12,175.5186795322309,176.00441949783342,170.34411873901024,174.8743438720703,32092100
2018-02-13,174.09119972723084,174.43815898111436,171.59314755272283,171.6427001953125,21809400
2018-02-14,171.94009298227024,178.24472899006133,171.70219189296904,177.95726013183594,28929700
2018-02-15,178.92874049961085,178.92874049961085,175.30059731132724,178.39344787597656,20922100
2018-02-16,177.43187074454818,178.31412255649565,174.7652851764264,175.81605529785156,20645300
2018-02-20,174.23992785809648,176.40094371590183,173.5856695223354,174.4778289794922,21204900
2018-02-21,175.1717314731892,179.69203387545096,174.8644173430519,176.3612823486328,23200800
2018-02-22,177.144400765712,178.64126578893575,175.86563696287894,177.431884765625,18464200
2018-02-23,178.3339385336285,181.79356302621224,177.94733414484938,181.69442749023438,19007300
2018-02-26,182.97320054028455,184.0438007659705,181.6250389737865,183.3201446533203,17599700
2018-02-27,182.84436405083918,183.09218780670258,179.88040161132812,179.88040161132812,15849800
