,loss,mae,val_loss,val_mae,learning_rate
0,0.015145659446716309,0.09994809329509735,0.00498578418046236,0.05708616226911545,0.0010000000474974513
1,0.005480587016791105,0.05995720997452736,0.008612653240561485,0.06906601041555405,0.0010000000474974513
2,0.004629744682461023,0.05385526269674301,0.014084467664361,0.09883790463209152,0.0010000000474974513
3,0.003199540311470628,0.043833717703819275,0.008385168388485909,0.07310090214014053,0.0010000000474974513
4,0.0022649795282632113,0.03715049475431442,0.006302942056208849,0.06342791765928268,0.0010000000474974513
5,0.0018302596872672439,0.03326359763741493,0.0055694435723125935,0.05936126410961151,0.0010000000474974513
6,0.00206542550586164,0.03513393551111221,0.0033104452304542065,0.04507274180650711,0.0010000000474974513
7,0.001530937384814024,0.029552027583122253,0.004171095788478851,0.05255446583032608,0.0010000000474974513
8,0.0014380275970324874,0.02882063016295433,0.003664095187559724,0.050088364630937576,0.0010000000474974513
9,0.001398676191456616,0.028267472982406616,0.0034051809925585985,0.048174839466810226,0.0010000000474974513
10,0.0013880959013476968,0.027887944132089615,0.0028941980563104153,0.04357822239398956,0.0010000000474974513
11,0.0014290155377238989,0.02851150929927826,0.00477686757221818,0.06064480170607567,0.0010000000474974513
12,0.0013318537967279553,0.027905656024813652,0.0017816427862271667,0.031614407896995544,0.0010000000474974513
13,0.0011654568370431662,0.02585206739604473,0.0037293205969035625,0.051007796078920364,0.0010000000474974513
14,0.001160077634267509,0.02534712851047516,0.0024835634976625443,0.039250630885362625,0.0010000000474974513
15,0.0012594247236847878,0.027358148247003555,0.0028620080556720495,0.04389064013957977,0.0010000000474974513
16,0.001245013321749866,0.026813562959432602,0.002990202745422721,0.045543357729911804,0.0010000000474974513
17,0.0013142212992534041,0.027766231447458267,0.0008664706838317215,0.02224084734916687,0.0010000000474974513
18,0.0010020933113992214,0.024597374722361565,0.0020744604989886284,0.03652236983180046,0.0010000000474974513
19,0.0010618710657581687,0.02484118938446045,0.003630854422226548,0.05365980044007301,0.0010000000474974513
20,0.00137125956825912,0.02865789458155632,0.001115437364205718,0.026120025664567947,0.0010000000474974513
21,0.0012121954932808876,0.02699396200478077,0.0008457429939880967,0.02208537608385086,0.0010000000474974513
22,0.0009295624331571162,0.02348581701517105,0.0016423704801127315,0.031909044831991196,0.0010000000474974513
23,0.0011400013463571668,0.02635980397462845,0.001380708534270525,0.03002028912305832,0.0010000000474974513
24,0.0010403309715911746,0.024890633299946785,0.001584012876264751,0.032162025570869446,0.0010000000474974513
25,0.0008782208315096796,0.022122900933027267,0.003269805107265711,0.05096565932035446,0.0005000000237487257
26,0.0008405285771004856,0.021802963688969612,0.003690056735649705,0.05457838252186775,0.0005000000237487257
27,0.0007598654483444989,0.02092599868774414,0.002919476479291916,0.04757331311702728,0.0005000000237487257
28,0.0007810398819856346,0.02097429893910885,0.0026817310135811567,0.0451221764087677,0.0005000000237487257
29,0.0008157582487910986,0.0214158296585083,0.0021094686817377806,0.03897725045681,0.0005000000237487257
30,0.0007462695939466357,0.020427672192454338,0.00374798895791173,0.05525278300046921,0.0005000000237487257
31,0.0009767073206603527,0.02353094518184662,0.0012360643595457077,0.028065310791134834,0.0005000000237487257
32,0.000798767723608762,0.021156825125217438,0.002368129091337323,0.04247524216771126,0.0002500000118743628
33,0.0007521220250055194,0.020328311249613762,0.003377647837623954,0.05198037251830101,0.0002500000118743628
34,0.0007535248878411949,0.02071523666381836,0.0024127154611051083,0.04267924651503563,0.0002500000118743628
35,0.0007573612965643406,0.02039247378706932,0.0029499318916350603,0.04818807914853096,0.0002500000118743628
36,0.0007982981624081731,0.021167773753404617,0.004102046135812998,0.057978179305791855,0.0002500000118743628
